"Name","State","Created","Runtime","epoch","challenge_score_safe","f1_loc_safe","f1_class_safe","f1_safe","f1_0_safe","f1_1_safe","f1_2_safe","f1_3_safe","f1_4_safe","precision_safe","precision_0_safe","precision_1_safe","precision_2_safe","precision_3_safe","precision_4_safe","recall_safe","recall_0_safe","recall_1_safe","recall_2_safe","recall_3_safe","recall_4_safe"
"split_wildfire_test_woolsey_fire_dahitra-2024-11-26T06:33:05","finished","2024-11-26T05:33:06.000Z","27158","39","0.3465461730957031","0.7622783780097961","0.16837523877620697","0.5130166411399841","0.9990646839141846","0.7586500644683838","0.05886109918355942","0.1134733334183693","0.6350342035293579","0.5288004279136658","0.9987999200820924","0.817469596862793","0.07490246742963791","0.11882613599300385","0.6340039968490601","0.5000369548797607","0.9993294477462769","0.7077268958091736","0.04847872629761696","0.1085819974541664","0.6360677480697632"
"split_wildfire_test_santa_rosa_wildfire_farseg-2024-11-25T22:58:48","finished","2024-11-25T21:58:50.000Z","27242","39","0.25762176513671875","0.8335416913032532","0.01079891249537468","0.5273516774177551","0.9992396831512452","0.8293962478637695","0.002226620446890593","0.09726803004741667","0.7086275815963745","0.5457982420921326","0.9990777969360352","0.8551031351089478","0.003394305007532239","0.14854350686073303","0.722872257232666","0.5146979689598083","0.9994016885757446","0.8051899075508118","0.001656695851124823","0.07230811566114426","0.6949335336685181"
"split_wildfire_test_santa_rosa_wildfire_baseline-2024-11-25T15:28:31","finished","2024-11-25T14:28:33.000Z","27001","39","0","0","0","0.1994947195053101","0.9974735975265504","0","0","0","0","0.1989919990301132","0.9949600100517272","0","0","0","0","0.20000000298023224","1","0","0","0","0"
"split_wildfire_test_santa_rosa_wildfire_dahitra-2024-11-25T07:56:47","finished","2024-11-25T06:56:51.000Z","27088","39","0.3465461730957031","0.7622783780097961","0.16837523877620697","0.5130166411399841","0.9990646839141846","0.7586500644683838","0.05886109918355942","0.1134733334183693","0.6350342035293579","0.5288004279136658","0.9987999200820924","0.817469596862793","0.07490246742963791","0.11882613599300385","0.6340039968490601","0.5000369548797607","0.9993294477462769","0.7077268958091736","0.04847872629761696","0.1085819974541664","0.6360677480697632"
"split_flood_test_hurricane_michael_farseg-2024-11-25T05:21:21","finished","2024-11-25T04:21:23.000Z","9312","39","0.49840477108955383","0.8451544046401978","0.349797785282135","0.5940515398979187","0.9918808937072754","0.7851319909095764","0.3696730136871338","0.6965285539627075","0.12704332172870636","0.6369114518165588","0.9883863925933838","0.839223325252533","0.42194825410842896","0.7273421883583069","0.2076568901538849","0.564329981803894","0.9954001307487488","0.7375912070274353","0.32892268896102905","0.6682195663452148","0.09151620417833328"
"split_wildfire_test_pinery_bushfire_farseg-2024-11-22T01:30:12","finished","2024-11-22T00:30:14.000Z","18510","39","0.4486314058303833","0.8584315776824951","0.2730027437210083","0.6334891319274902","0.9982903599739076","0.8446201086044312","0.08035760372877121","0.39995911717414856","0.8442181944847107","0.6559116840362549","0.9978769421577454","0.8846172094345093","0.13437213003635406","0.4295927584171295","0.8330994248390198","0.6187785267829895","0.9987041354179382","0.8080833554267883","0.0573173426091671","0.37414994835853577","0.855637788772583"
"split_wildfire_test_pinery_bushfire_baseline-2024-11-21T15:51:53","finished","2024-11-21T14:51:55.000Z","24696","39","0.36946406960487366","0.7713935971260071","0.19720855355262756","0.5461180806159973","0.9969899654388428","0.7494175434112549","0.08789759874343872","0.0962495505809784","0.8000358939170837","0.5660556554794312","0.9956974387168884","0.8616272211074829","0.06250808387994766","0.10468308627605438","0.8057622909545898","0.538567304611206","0.9982858300209044","0.6630663871765137","0.14802052080631256","0.0890735536813736","0.7943902611732483"
"split_wildfire_test_pinery_bushfire_dahitra-2024-11-21T10:44:55","finished","2024-11-21T09:44:57.000Z","18405","39","0.3397060036659241","0.7857646346092224","0.1485380381345749","0.5441347360610962","0.997119128704071","0.7702252268791199","0.04586270451545715","0.12070057541131972","0.7867658734321594","0.5571174025535583","0.9964972138404846","0.816929817199707","0.043321236968040466","0.14695079624652865","0.7818881869316101","0.533829391002655","0.9977418184280396","0.7285721302032471","0.04872095212340355","0.1024072840809822","0.7917047739028931"
"split_wildfire_test_woolsey_fire_farseg-2024-11-21T04:01:00","finished","2024-11-21T03:01:02.000Z","24220","39","0.3851499557495117","0.8605817556381226","0.18139344453811648","0.5775188207626343","0.9987186789512634","0.8477328419685364","0.0567820705473423","0.152192622423172","0.8321678042411804","0.5957334637641907","0.9983169436454772","0.8941943049430847","0.11159809678792952","0.14137990772724152","0.8331781029701233","0.5678032636642456","0.9991206526756288","0.8058610558509827","0.03807832673192024","0.16479621827602386","0.8311599493026733"
"split_wildfire_test_woolsey_fire_baseline-2024-11-20T19:04:39","finished","2024-11-20T18:04:40.000Z","32163","39","0.3174061179161072","0.8021377921104431","0.1096639484167099","0.541881799697876","0.9979407787322998","0.7884131073951721","0.034460682421922684","0.0764908716082573","0.8121032118797302","0.5478854179382324","0.9979074001312256","0.7958666086196899","0.07344565540552139","0.09454474598169328","0.7776629328727722","0.543109118938446","0.9979743361473083","0.781097948551178","0.02251154743134975","0.06422645598649979","0.8497353792190552"
"split_wildfire_test_portugal_wildfire_farseg-2024-11-20T13:57:49","finished","2024-11-20T12:57:51.000Z","18379","39","0.4415921568870544","0.8712267279624939","0.2574630081653595","0.6055339574813843","0.9989802241325378","0.866477370262146","0.23231083154678345","0.08491038531064987","0.8449906706809998","0.7074188590049744","0.9988134503364564","0.887428343296051","0.5716707110404968","0.2453703731298447","0.8338116407394409","0.5798452496528625","0.9991471767425536","0.8464928269386292","0.14577479660511017","0.05133793503046036","0.8564735651016235"
"split_wildfire_test_portugal_wildfire_baseline-2024-11-20T07:06:05","finished","2024-11-20T06:06:07.000Z","24689","39","0.39940375089645386","0.7782140970230103","0.23705646395683289","0.5585722923278809","0.9978633522987366","0.7547675371170044","0.11745225638151167","0.11087460070848464","0.8119036555290222","0.6409865617752075","0.9969962239265442","0.8292773962020874","0.1819223165512085","0.32298365235328674","0.8737531900405884","0.5206301808357239","0.9987319111824036","0.6925431489944458","0.08672016113996506","0.06692426651716232","0.7582314610481262"
"split_wildfire_test_portugal_wildfire_dahitra-2024-11-20T02:04:11","finished","2024-11-20T01:04:13.000Z","18100","39","0.3984186053276062","0.798184871673584","0.22709019482135773","0.5611684918403625","0.9982252717018129","0.7767793536186218","0.1268288493156433","0.094260074198246","0.8097488284111023","0.5764428973197937","0.9981923699378968","0.7833797931671143","0.14452388882637024","0.1645449995994568","0.7915734052658081","0.5552736520767212","0.9982581734657288","0.7702891826629639","0.11299420893192293","0.06604790687561035","0.8287785649299622"
"split_flood_test_nepal_flooding_farseg-2024-11-18T19:43:20","finished","2024-11-18T18:43:26.000Z","8832","39","0.6480095982551575","0.869449257850647","0.5531069040298462","0.6515116691589355","0.9897676706314088","0.7847336530685425","0.4507582783699035","0.7132952809333801","0.3190036714076996","0.6720690727233887","0.9885448813438416","0.8065887093544006","0.46355587244033813","0.6930102705955505","0.4086457490921021","0.6380183696746826","0.9909934401512146","0.7640316486358643","0.4386483132839203","0.7348036766052246","0.2616148591041565"
"split_flood_test_nepal_flooding_baseline-2024-11-18T17:15:13","finished","2024-11-18T16:15:15.000Z","8875","39","0.6142678260803223","0.8242842555046082","0.5242607593536377","0.6163923144340515","0.9878230094909668","0.7368619441986084","0.402253657579422","0.6325322389602661","0.3224906325340271","0.6406742334365845","0.984402060508728","0.7912955284118652","0.3930925726890564","0.6630297899246216","0.37155139446258545","0.5964293479919434","0.9912676811218262","0.6894353032112122","0.4118519425392151","0.604716956615448","0.28487488627433777"
"split_flood_test_nepal_flooding_dahitra-2024-11-18T14:48:54","finished","2024-11-18T13:48:55.000Z","8769","39","0.5906171202659607","0.8237889409065247","0.4906863272190094","0.6116057634353638","0.9858754277229308","0.7566350698471069","0.3903981745243073","0.6604455709457397","0.2646746039390564","0.6604948043823242","0.9835853576660156","0.7615549564361572","0.4260419011116028","0.6956765651702881","0.4356153607368469","0.5837814211845398","0.9881762266159058","0.751778244972229","0.3602581024169922","0.6286110281944275","0.19008351862430573"
"split_flood_test_hurricane_harvey_farseg-2024-11-13T22:07:44","finished","2024-11-13T21:07:45.000Z","4203","17","0.5994027853012085","0.8135120868682861","0.507641613483429","0.5929719805717468","0.9924915432929992","0.7388032078742981","0.3235306441783905","0.4647862911224365","0.445248007774353","0.6778651475906372","0.9891459345817566","0.7741576433181763","0.495811402797699","0.464963972568512","0.6652467846870422","0.5483407378196716","0.9958598613739014","0.7065369486808777","0.2401018887758255","0.46460872888565063","0.3345962166786194"
"split_flood_test_hurricane_harvey_baseline-2024-11-13T18:29:49","finished","2024-11-13T17:29:51.000Z","13062","39","0.5593860745429993","0.7858365774154663","0.46233582496643066","0.555306613445282","0.9913416504859924","0.6648625135421753","0.3624497354030609","0.4617890417575836","0.2960900664329529","0.608798086643219","0.988698184490204","0.7387451529502869","0.42638343572616577","0.38617968559265137","0.5039838552474976","0.539487361907959","0.9939993023872375","0.6044144034385681","0.3151889741420746","0.5742130875587463","0.20962116122245789"
"split_flood_test_hurricane_harvey_dahitra-2024-11-13T15:54:20","finished","2024-11-13T14:54:22.000Z","9318","39","0.570781409740448","0.7971113324165344","0.47378283739089966","0.5664801597595215","0.991767168045044","0.696343183517456","0.35969701409339905","0.4739183485507965","0.3106749653816223","0.5932672023773193","0.9901641011238098","0.7270342111587524","0.34072157740592957","0.5524330139160156","0.35598331689834595","0.5465933084487915","0.9933753609657288","0.6681383848190308","0.3809106647968292","0.41494429111480713","0.27559778094291687"
"split_flood_test_hurricane_michael_baseline-2024-11-13T12:21:27","finished","2024-11-13T11:21:28.000Z","12750","39","0.5341524481773376","0.8050274848937988","0.41806310415267944","0.5931379795074463","0.98807030916214","0.7577759027481079","0.32682931423187256","0.698329508304596","0.19468501210212708","0.6344179511070251","0.9862294793128968","0.7782878279685974","0.29694780707359314","0.7669709920883179","0.34365370869636536","0.5736821293830872","0.9899179339408876","0.7383175492286682","0.3633975684642792","0.6409651041030884","0.13581238687038422"
"split_flood_test_hurricane_michael_dahitra-2024-11-13T09:48:22","finished","2024-11-13T08:48:24.000Z","9174","39","0.5403217077255249","0.8002722859382629","0.4289143681526184","0.5907688140869141","0.9897552132606506","0.7456704378128052","0.3461962342262268","0.6690857410430908","0.2031363695859909","0.6100586652755737","0.9903163313865662","0.7163057923316956","0.3250056803226471","0.7434532046318054","0.2752124071121216","0.5812608003616333","0.9891946911811828","0.7775456309318542","0.3703428208827973","0.6082433462142944","0.1609775722026825"
"split_flood_test_midwest_flooding_farseg-2024-11-13T07:03:48","finished","2024-11-13T06:03:49.000Z","9864","39","0.6010329723358154","0.8334164619445801","0.5014399886131287","0.6163244843482971","0.989459991455078","0.7714278697967529","0.31067854166030884","0.6719061732292175","0.3381498157978058","0.6802994012832642","0.983908474445343","0.8039215207099915","0.49744734168052673","0.7176710367202759","0.3985484540462494","0.5775367021560669","0.9950746297836304","0.7414588332176208","0.22587338089942932","0.6316280961036682","0.29364845156669617"
"split_flood_test_midwest_flooding_baseline-2024-11-13T03:19:23","finished","2024-11-13T02:19:25.000Z","13451","39","0.5807265639305115","0.8068196773529053","0.4838294982910156","0.5905410647392273","0.9869670867919922","0.6936388611793518","0.35138851404190063","0.6306789517402649","0.29003193974494934","0.6013621091842651","0.9829810857772828","0.7940319180488586","0.37430906295776367","0.5829460024833679","0.2725423276424408","0.5869454741477966","0.9909855723381042","0.6157826781272888","0.3311130404472351","0.686926007270813","0.30992016196250916"
"split_flood_test_midwest_flooding_dahitra-2024-11-13T00:35:20","finished","2024-11-12T23:35:22.000Z","9830","39","0.5661718249320984","0.8135751485824585","0.4601418375968933","0.597152054309845","0.98672354221344","0.7137787938117981","0.4235750138759613","0.6409699320793152","0.22071294486522677","0.6307296752929688","0.9867051839828492","0.7178109884262085","0.4146460294723511","0.6340672969818115","0.4004189670085907","0.5859595537185669","0.9867419004440308","0.7097916007041931","0.4328970611095429","0.6480244994163513","0.15234243869781494"
"split_wind_test_hurricane_michael_farseg-2024-11-12T04:18:10","finished","2024-11-12T03:18:11.000Z","6697","39","0.7356342077255249","0.8856878876686096","0.6713254451751709","0.7194970846176147","0.9939979910850524","0.8628247380256653","0.5656450986862183","0.48318514227867126","0.6918325424194336","0.7523187398910522","0.992377996444702","0.8655088543891907","0.6731485724449158","0.44141459465026855","0.7891439199447632","0.6986207962036133","0.9956232309341432","0.8601572513580322","0.48775020241737366","0.5336873531341553","0.6158859729766846"
"split_wind_test_tuscaloosa_tornado_farseg-2024-11-12T02:07:46","finished","2024-11-12T01:07:48.000Z","7811","39","0.712325930595398","0.8651217818260193","0.6468420028686523","0.6920509338378906","0.9908448457717896","0.794759213924408","0.5124531984329224","0.4995017647743225","0.6626956462860107","0.70699143409729","0.9882173538208008","0.8471449017524719","0.5187011361122131","0.48317497968673706","0.6977189779281616","0.6792612671852112","0.9934861660003662","0.7484750747680664","0.506354033946991","0.5169705152511597","0.6310204267501831"
"split_wind_test_tuscaloosa_tornado_baseline-2024-11-07T23:50:53","finished","2024-11-07T22:50:55.000Z","10634","39","0.6788408756256104","0.8422408699989319","0.6088122725486755","0.6735457181930542","0.9895537495613098","0.7593477368354797","0.4853218197822571","0.4091208279132843","0.7243846654891968","0.6856010556221008","0.987754225730896","0.7789418697357178","0.5093966722488403","0.4089600443840027","0.742952287197113","0.6622998714447021","0.9913599491119384","0.7407152652740479","0.4634198844432831","0.4092817008495331","0.7067224979400635"
"split_wind_test_tuscaloosa_tornado_baseline-2024-11-07T19:15:48","finished","2024-11-07T18:15:49.000Z","5025","19","0.6614772081375122","0.8336798548698425","0.5876760482788086","0.6646533012390137","0.9891890287399292","0.7589311599731445","0.4880050420761109","0.3639557957649231","0.7231855392456055","0.6929232478141785","0.985823929309845","0.7849374413490295","0.524341344833374","0.43259844183921814","0.7369152307510376","0.641524076461792","0.9925772547721864","0.734592854976654","0.4563785195350647","0.3141137361526489","0.7099581360816956"
"split_wind_test_tuscaloosa_tornado_dahitra-2024-11-07T17:06:21","finished","2024-11-07T16:06:22.000Z","7755","39","0.6743507981300354","0.8266714811325073","0.6090704798698425","0.6656379699707031","0.9882860779762268","0.7598836421966553","0.48117560148239136","0.4356934726238251","0.6631510853767395","0.6821939945220947","0.9858593940734864","0.7930966019630432","0.4923118054866791","0.4532059133052826","0.6864963173866272","0.6502845287322998","0.9907246232032776","0.7293406128883362","0.47053205966949463","0.4194840788841248","0.6413414478302002"
"split_wind_test_moore_tornado_farseg-2024-11-07T14:44:09","finished","2024-11-07T13:44:10.000Z","8523","39","0.6883942484855652","0.8249785304069519","0.629858136177063","0.6711503863334656","0.9911938309669496","0.6955620646476746","0.5341061353683472","0.4755780100822449","0.6593119502067566","0.7213573455810547","0.9866467714309692","0.8193516731262207","0.524347722530365","0.5375933647155762","0.7388470768928528","0.6331825256347656","0.9957831501960754","0.6042678356170654","0.5442346334457397","0.426390677690506","0.5952361822128296"
"split_wind_test_moore_tornado_baseline-2024-11-07T11:32:27","finished","2024-11-07T10:32:29.000Z","11488","39","0.6613625288009644","0.8232892751693726","0.59196537733078","0.6445547938346863","0.990534484386444","0.6802337765693665","0.485266238451004","0.4266652464866638","0.6400743722915649","0.6851742267608643","0.9880385398864746","0.802523672580719","0.4064871072769165","0.5154906511306763","0.7133311033248901","0.6259328722953796","0.9930430054664612","0.5902851819992065","0.6019214987754822","0.36395183205604553","0.5804628133773804"
"split_wind_test_moore_tornado_dahitra-2024-11-07T09:11:30","finished","2024-11-07T08:11:32.000Z","8446","39","0.6570300459861755","0.8032181859016418","0.5943779945373535","0.6552789211273193","0.9896727204322816","0.7028692364692688","0.5172092318534851","0.38919633626937866","0.6774472594261169","0.6622359752655029","0.9895907044410706","0.730497419834137","0.4627918899059296","0.4769746959209442","0.651324987411499","0.6575191020965576","0.9897546768188475","0.6772547960281372","0.5861292481422424","0.3287043869495392","0.7057523727416992"
"split_wind_test_joplin_tornado_farseg-2024-11-07T06:41:56","finished","2024-11-07T05:41:58.000Z","8963","39","0.6708743572235107","0.8400949835777283","0.598351240158081","0.6530815362930298","0.9919815063476562","0.7886080741882324","0.5051090717315674","0.4578156769275666","0.5218934416770935","0.6966722011566162","0.988103210926056","0.8340295553207397","0.6244158744812012","0.44553279876708984","0.5912795662879944","0.6211451888084412","0.9958904385566713","0.7478784322738647","0.4240802526473999","0.47079503536224365","0.46708184480667114"
"split_wind_test_joplin_tornado_baseline-2024-11-07T03:16:51","finished","2024-11-07T02:16:52.000Z","12292","39","0.6182643175125122","0.811726987361908","0.5353517532348633","0.6080173254013062","0.9894781112670898","0.6434012651443481","0.3920622169971466","0.37599995732307434","0.6391450762748718","0.6369123458862305","0.9851481914520264","0.8862245082855225","0.3682156205177307","0.27067166566848755","0.6743016242980957","0.6282156705856323","0.9938462972640992","0.5050255656242371","0.4192114174365998","0.6155222654342651","0.6074728965759277"
"split_wind_test_joplin_tornado_dahitra-2024-11-07T00:48:42","finished","2024-11-06T23:48:44.000Z","8877","39","0.6359812021255493","0.8103907704353333","0.5612342953681946","0.620377779006958","0.9895670413970948","0.7195214629173279","0.4366909265518189","0.43450477719306946","0.5216047763824463","0.6367950439453125","0.987907350063324","0.8031153678894043","0.37761661410331726","0.4270126223564148","0.5883232355117798","0.614267885684967","0.9912323951721193","0.6516890525817871","0.5176761746406555","0.4422645270824432","0.46847739815711975"
"split_wind_test_hurricane_michael_baseline-2024-11-06T18:33:00","finished","2024-11-06T17:33:02.000Z","18330","79","0.6715127229690552","0.835757851600647","0.6011219620704651","0.6747203469276428","0.9916742444038392","0.7881823778152466","0.5168683528900146","0.3721817433834076","0.7046950459480286","0.679140567779541","0.988352119922638","0.9097322821617126","0.5365970134735107","0.3258455693721771","0.6351758241653442","0.6828051805496216","0.9950188398361206","0.695284903049469","0.4985389113426209","0.43388086557388306","0.7913022041320801"
"split_wind_test_hurricane_michael_dahitra-2024-11-06T14:51:56","finished","2024-11-06T13:51:58.000Z","13254","79","0.7044872045516968","0.8300482630729675","0.650675356388092","0.7079198360443115","0.9915815591812134","0.8156064748764038","0.5701104402542114","0.4287185966968536","0.7335823178291321","0.7202011346817017","0.990261435508728","0.8484421968460083","0.5605391263961792","0.4753448963165283","0.7264182567596436","0.6978896856307983","0.9929051399230956","0.7852175831794739","0.5800142884254456","0.3904222846031189","0.7408891320228577"
"split_wind_test_hurricane_matthew_farseg-2024-11-06T10:43:10","finished","2024-11-06T09:43:12.000Z","14916","79","0.7183083295822144","0.8745835423469543","0.651333212852478","0.7020708322525024","0.9908728003501892","0.8029541373252869","0.511088490486145","0.478562206029892","0.726876437664032","0.7113078236579895","0.9886048436164856","0.8314080834388733","0.5514864921569824","0.4579881727695465","0.7270515561103821","0.6947025656700134","0.993151307106018","0.7763833999633789","0.4762050807476044","0.5010716319084167","0.7267014980316162"
"split_wind_test_hurricane_matthew_baseline-2024-11-06T05:02:25","finished","2024-11-06T04:02:27.000Z","20432","79","0.6195768117904663","0.8221034407615662","0.5327796936035156","0.624698281288147","0.9877722263336182","0.6965227127075195","0.3486006557941437","0.3742378652095794","0.7163578867912292","0.6554462909698486","0.98149836063385","0.8865745663642883","0.4388478696346283","0.2670041024684906","0.7033067345619202","0.6424310207366943","0.9941268563270568","0.5735688209533691","0.2891401946544647","0.6254168152809143","0.7299025654792786"
"split_wind_test_hurricane_matthew_dahitra-2024-11-06T00:56:30","finished","2024-11-05T23:56:32.000Z","14744","79","0.6849271059036255","0.8361365795135498","0.620123028755188","0.6710375547409058","0.9876309633255004","0.7563251852989197","0.4670189619064331","0.4809247851371765","0.6632876396179199","0.6937025785446167","0.987261176109314","0.7567299008369446","0.44007664918899536","0.5853798389434814","0.6990654468536377","0.6560987234115601","0.988000988960266","0.7559207677841187","0.4974752962589264","0.40810295939445496","0.6309937238693237"